"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"3627","H8TN04123","STEELE, RUSSELL","DEM",2022,"H","TN",4,"C00812529"
"3628","H8TN06078","MONDAY, CHRISTOPHER BRIAN","UN",2022,"H","TN",6,"C00647404"
"3629","H8TN06094","ROSE, JOHN W.","REP",2022,"H","TN",6,"C00652743"
"3630","H8TN07076","GREEN, MARK DR.","REP",2022,"H","TN",7,"C00658385"
"3631","H8TN09122","AWGOWHAT, LEO","REP",2022,"H","TN",9,""
"3632","H8TX02166","CRENSHAW, DANIEL","REP",2022,"H","TX",2,"C00660795"
"3633","H8TX03081","BARONE, ROGER RICHARD MR.","REP",2022,"H","TX",3,"C00637405"
"3634","H8TX03123","TAYLOR, NICHOLAS V.","REP",2022,"H","TX",3,"C00653634"
"3635","H8TX05052","ASHBY, KEN","LIB",2022,"H","TX",33,""
"3636","H8TX05144","GOODEN, LANCE","REP",2022,"H","TX",5,"C00662601"
"3637","H8TX06225","MITCHELL, MONTE","REP",2022,"H","TX",6,"C00774414"
"3638","H8TX06233","WRIGHT, RON","REP",2022,"H","TX",6,"C00662171"
"3639","H8TX06266","ELLZEY, JOHN KEVIN SR.","REP",2022,"H","TX",6,"C00770438"
"3640","H8TX07140","FLETCHER, ELIZABETH","DEM",2022,"H","TX",7,"C00640045"
"3641","H8TX09153","KURTZ, PHIL","LIB",2022,"H","TX",18,""
"3642","H8TX13130","HARMON, MARK DESMOND","DEM",2022,"H","TX",2,"C00330092"
"3643","H8TX16109","ESCOBAR, VERONICA","DEM",2022,"H","TX",16,"C00653923"
"3644","H8TX16125","GARCIA-URESTE, ALIA","REP",2022,"H","TX",23,"C00721993"
"3645","H8TX16166","WILLIAMS, SAMUEL LEE JR","REP",2022,"H","TX",16,"C00783100"
"3646","H8TX21307","ROY, CHIP","REP",2022,"H","TX",21,"C00662767"
"3647","H8TX21331","GARZA, MAURO EVERETT MR.","REP",2022,"H","TX",15,"C00663435"
"3648","H8TX27049","CLOUD, MICHAEL","REP",2022,"H","TX",27,"C00655332"
"3649","H8TX27080","MAPP, CHRIS","REP",2022,"H","TX",27,"C00663823"
"3650","H8TX28039","IDROGO, MICHAEL","LIB",2022,"H","TX",35,""
"3651","H8TX28203","LEONE, ROSS LYNN","LIB",2022,"H","TX",15,""
"3652","H8TX29052","GARCIA, SYLVIA R.","DEM",2022,"H","TX",29,"C00660555"
"3653","H8TX29110","ZOUBOULIKOS-BLANCO, JAIMY","REP",2022,"H","TX",29,"C00664581"
"3654","H8TX32098","ALLRED, COLIN","DEM",2022,"H","TX",32,"C00637868"
"3655","H8UT03238","CURTIS, JOHN","REP",2022,"H","UT",3,"C00647339"
"3656","H8UT03253","HERROD, CHRISTOPHER NILES","REP",2022,"H","UT",3,"C00812149"
"3657","H8UT03329","HEINEMAN, AARON","OTH",2022,"H","UT",3,"C00812578"
"3658","H8UT04046","MCDONALD, DARLENE","DEM",2022,"H","UT",4,"C00803858"
"3659","H8VA01147","WITTMAN, ROBERT J MR.","REP",2022,"H","VA",1,"C00441014"
"3660","H8VA02087","HUBBARD, GARRY","GRE",2022,"H","VA",2,"C00809285"
"3661","H8VA02111","LURIA, ELAINE","DEM",2022,"H","VA",2,"C00664375"
"3662","H8VA06104","CLINE, BENJAMIN LEE","REP",2022,"H","VA",6,"C00661561"
"3663","H8VA06138","LEWIS, JENNIFER","DEM",2022,"H","VA",6,"C00669531"
"3664","H8VA07094","SPANBERGER, ABIGAIL","DEM",2022,"H","VA",7,"C00649913"
"3665","H8VA10106","WEXTON, JENNIFER","DEM",2022,"H","VA",10,"C00638023"
"3666","H8VA10189","AYYAS, SHADI","DEM",2022,"H","VA",10,"C00764316"
"3667","H8VA11062","CONNOLLY, GERALD EDWARD","DEM",2022,"H","VA",11,"C00445452"
"3668","H8VT01065","TYNIO, NATASHA","REP",2022,"H","VT",0,"C00747493"
"3669","H8WA08064","GREENE, CLIFFORD MARK","REP",2022,"H","WA",9,"C00797019"
"3670","H8WA08080","ARNOLD, KEITH","DEM",2022,"H","WA",8,"C00453019"
"3671","H8WA08189","SCHRIER, KIM DR.","DEM",2022,"H","WA",8,"C00652628"
"3672","H8WA08262","DILLON, PATRICK","OTH",2022,"H","WA",8,"C00680199"
"3673","H8WI01156","STEIL, BRYAN GEORGE","REP",2022,"H","WI",1,"C00677286"
"3674","H8WI02121","THERON, DANIEL PETER","REP",2022,"H","WI",2,"C00450353"
"3675","H8WI04069","ROGERS, TIM","REP",2022,"H","WI",4,"C00759506"
"3676","H8WI05124","RAYMOND, ROBERT R.","IND",2022,"H","WI",4,""
"3677","H8WV03097","MILLER, CAROL DEVINE","REP",2022,"H","WV",1,"C00653220"
"3678","S0AK00162","HILL, SID","NNE",2022,"S","AK",0,""
"3679","S0AR00150","BOOZMAN, SEN. JOHN","REP",2022,"S","AR",0,"C00476317"
"3680","S0AR00218","WHITFIELD, DANIEL ALLEN","DEM",2022,"S","AR",0,"C00726422"
"3681","S0AZ00350","KELLY, MARK","DEM",2022,"S","AZ",0,"C00696526"
"3682","S0CA00496","BRADFORD, DAPHNE","IND",2022,"S","CA",0,"C00689885"
"3683","S0CA00504","FABRICANT, DANNY","REP",2022,"S","CA",0,"C00767517"
"3684","S0CO00211","BENNET, MICHAEL F.","DEM",2022,"S","CO",0,"C00458398"
"3685","S0CT00177","BLUMENTHAL, RICHARD","DEM",2022,"S","CT",0,"C00492991"
"3686","S0FL00338","RUBIO, MARCO","REP",2022,"S","FL",0,"C00620518"
"3687","S0FL00544","KNEPPER, HOWARD","W",2022,"S","FL",0,"C00622274"
"3688","S0GA00377","DEJESUS, MARCKEITH","DEM",2022,"S","GA",0,"C00690974"
"3689","S0GA00484","JOHNSON-SHEALEY, TAMARA","DEM",2022,"S","GA",0,"C00726075"
"3690","S0GA00559","WARNOCK, RAPHAEL","DEM",2022,"S","GA",0,"C00736876"
"3691","S0HI00183","ROCO, JOHN","REP",2022,"S","HI",NA,""
"3692","S0IA00028","GRASSLEY, CHARLES E","REP",2022,"S","IA",0,"C00230482"
"3693","S0ID00172","FLEMING, NATALIE M","REP",2022,"S","ID",0,"C00726877"
"3694","S0IL00501","HUBBARD, PEGGY","REP",2022,"S","IL",0,"C00696815"
"3695","S0IL00592","VLAKANCIC, CONNOR","REP",2022,"S","IL",0,"C00721589"
"3696","S0KS00091","MORAN, JERRY","REP",2022,"S","KS",0,"C00458315"
"3697","S0KS00166","WIESNER, PATRICK","DEM",2022,"S","KS",0,"C00563577"
"3698","S0KY00156","PAUL, RAND","REP",2022,"S","KY",0,"C00496075"
"3699","S0KY00255","WILSON, BILLY RAY","W",2022,"S","KY",NA,""
"3700","S0KY00420","BOOKER, CHARLES","DEM",2022,"S","KY",0,"C00783274"
"3701","S0LA00378","JOHN, XAN MR.","OTH",2022,"S","LA",0,"C00752139"
"3702","S0LA00394","SIGLER, AARON","LIB",2022,"S","LA",NA,"C00755447"
"3703","S0MO00183","BLUNT, ROY","REP",2022,"S","MO",0,"C00304758"
"3704","S0MO00340","DINE, JONATHAN","LIB",2022,"S","MO",NA,""
"3705","S0MS00094","WRIGHT, MARY","IND",2022,"S","MS",0,"C00742098"
"3706","S0NC00335","BRAY, SHANNON","LIB",2022,"S","NC",0,"C00769554"
"3707","S0NC00343","SMITH, ERICA DANETTE","DEM",2022,"S","NC",0,"C00696104"
"3708","S0ND00093","HOEVEN, JOHN","REP",2022,"S","ND",0,"C00473371"
"3709","S0NH00284","BELOIN , GERARD","REP",2022,"S","NH",NA,""
"3710","S0NH00326","BOLDUC, DONALD C.","REP",2022,"S","NH",0,"C00711010"
"3711","S0NH00359","KRAUTMANN, PAUL J","DEM",2022,"S","NH",NA,""
"3712","S0NY00667","SALEM, KHALED MR","DEM",2022,"S","NY",0,"C00749226"
"3713","S0OH00133","PORTMAN, ROB THE HONORA","REP",2022,"S","OH",0,"C00458463"
"3714","S0OK00354","ROGERS, BEVON","DEM",2022,"S","OK",0,"C00717090"
"3715","S0OK00453","TOMPKINS, JOHN","REP",2022,"S","OK",0,""
"3716","S0OR00329","TAHER, IBRAHIM","REP",2022,"S","OR",0,"C00720094"
"3717","S0UT00165","LEE, MIKE","REP",2022,"S","UT",0,"C00473827"
"3718","S0UT00215","FRIEDBAUM, JEREMY","REP",2022,"S","UT",0,""
"3719","S0UT00231","BRUNSON, LOY","REP",2022,"S","UT",0,""
"3720","S0WI00197","JOHNSON, RON HAROLD MR.","REP",2022,"S","WI",0,"C00482984"
"3721","S0WI00247","NELSON, TOM","DEM",2022,"S","WI",0,"C00614115"
"3722","S2AK00119","SPEIGHTS, KARL W MR","REP",2022,"S","AK",0,"C00774034"
"3723","S2AK00127","TSHIBAKA, KELLY","REP",2022,"S","AK",0,"C00774570"
"3724","S2AK00135","LEE, HUHNKIE","UN",2022,"S","AK",0,"C00680728"
"3725","S2AK00143","DARDEN, DUSTIN","AIP",2022,"S","AK",0,""
"3726","S2AK00150","LITTLE, SAMUAL","REP",2022,"S","AK",0,"C00777839"
"3727","S2AK00168","THORNE, SEAN MICHAEL","LIB",2022,"S","AK",0,"C00784892"
"3728","S2AK00176","STEPHENS, JOE TRUMP AKA NOT MURKOWSKI","AKI",2022,"S","AK",0,"C00787093"
"3729","S2AK00184","GRAY-JACKSON, ELVI","DEM",2022,"S","AK",0,"C00804765"
"3730","S2AK00192","TAYLOR, IVAN R","DEM",2022,"S","AK",0,""
"3731","S2AK00200","SEGOVIA, CARMEN","W",2022,"S","AK",0,""
"3732","S2AK00218","GUNGURSTEIN, SHOSHANA","IND",2022,"S","AK",0,"C00816702"
"3733","S2AK00226","CHESBRO, PATRICIA","DEM",2022,"S","AK",0,"C00815019"
"3734","S2AK00234","MERRILL, SAMUEL","REP",2022,"S","AK",0,""
"3735","S2AK00242","KELLEY, BUZZ A.","REP",2022,"S","AK",NA,""
"3736","S2AK00259","NOLIN, PAT L.","REP",2022,"S","AK",NA,""
"3737","S2AK00267","SCHEISS, JOHN","REP",2022,"S","AK",NA,""
"3738","S2AK00275","SHORKEY, KENDALL L.","REP",2022,"S","AK",NA,"C00814038"
"3739","S2AK00283","KELLER, JEREMY","N",2022,"S","AK",NA,""
"3740","S2AK00291","DARDEN, DAVE H.","UND",2022,"S","AK",NA,""
"3741","S2AL00111","DEAN, BRANDAUN","DEM",2022,"S","AL",0,"C00705012"
"3742","S2AL00137","BLANCHARD, LYNDA","REP",2022,"S","AL",0,"C00770859"
"3743","S2AL00145","BRITT, KATIE BOYD","REP",2022,"S","AL",0,"C00781443"
"3744","S2AL00152","TAYLOR, JESSICA","REP",2022,"S","AL",0,"C00784066"
"3745","S2AL00160","SCHAFER, JACOB MARC","REP",2022,"S","AL",0,"C00785527"
"3746","S2AL00178","DUNN, MICHAEL BLAKE","REP",2022,"S","AL",0,"C00787796"
"3747","S2AL00186","SANDER, JARMAL JABBAR REV","UN",2022,"S","AL",0,""
"3748","S2AL00194","BODDIE, LILLIE","REP",2022,"S","AL",0,""
"3749","S2AL00202","DURANT, MICHAEL","REP",2022,"S","AL",0,"C00791913"
"3750","S2AL00210","BOWERS, RICHARD ADAM MR.","NPA",2022,"S","AL",0,"C00795179"
"3751","S2AL00228","DUPRIEST, KARLA","REP",2022,"S","AL",0,"C00799668"
"3752","S2AL00236","JACKSON, LANNY EDWARD MR.","DEM",2022,"S","AL",0,"C00813022"
"3753","S2AL00244","PRIDMORE, JAY P","REP",2022,"S","AL",0,""
"3754","S2AL00251","BOYD, WILLIE EUGENE DR. JR.","DEM",2022,"S","AL",0,"C00803254"
"3755","S2AL00277","WILLIAMS, VICTOR MAGA PROF.","UNK",2022,"S","AL",0,"C00805887"
"3756","S2AL00285","FLOWERS, BRENT","DEM",2022,"S","AL",0,""
"3757","S2AL00293","SOPHOCLEUS, JOHN","LIB",2022,"S","AL",NA,""
"3758","S2AR00073","LOFTIS, HEATH PASTOR","REP",2022,"S","AR",0,"C00768820"
"3759","S2AR00081","MORGAN, JAN","REP",2022,"S","AR",0,"C00771634"
"3760","S2AR00099","DEEL, MICHAEL","REP",2022,"S","AR",0,"C00777805"
"3761","S2AR00107","BEQUETTE, JAKE MR.","REP",2022,"S","AR",0,"C00784272"
"3762","S2AR00115","JAMES, NATALIE","DEM",2022,"S","AR",0,"C00778993"
"3763","S2AR00123","FOSTER, JACK EDWARD","DEM",2022,"S","AR",0,"C00812834"
"3764","S2AR00131","CATES, KENNETH","LIB",2022,"S","AR",NA,""
"3765","S2AR00149","SHIRRELL, STUART F","IND",2022,"S","AR",NA,"C00806349"
"3766","S2AR00156","GANT, RICHARD ""NAP""","WI",2022,"S","AR",NA,""
"3767","S2AR00164","GARNER, JAMES","WI",2022,"S","AR",NA,""
"3768","S2AZ00299","VICTOR, MARC J","LIB",2022,"S","AZ",0,"C00796425"
"3769","S2AZ00323","PAVEZA, ROBERT","REP",2022,"S","AZ",0,"C00768556"
"3770","S2AZ00331","LAMON, JIM MR","REP",2022,"S","AZ",0,"C00778407"
"3771","S2AZ00349","MCGUIRE, MICHAEL MICK","REP",2022,"S","AZ",0,"C00780791"
"3772","S2AZ00356","BRNOVICH, MARK MR.","REP",2022,"S","AZ",0,"C00781898"
"3773","S2AZ00372","MASTERS, BLAKE","REP",2022,"S","AZ",0,"C00784165"
"3774","S2AZ00380","OLSON, JUSTIN","REP",2022,"S","AZ",0,"C00791467"
"3775","S2AZ00398","STREETER, JAMES DOUGLAS","REP",2022,"S","AZ",0,""
"3776","S2AZ00422","BERTONE, FRANK","REP",2022,"S","AZ",0,"C00805499"
"3777","S2AZ00430","VAN ANTWERP, JONATHAN LEE","DEM",2022,"S","AZ",0,""
"3778","S2AZ00448","BOZIC, DAVID","W",2022,"S","AZ",NA,""
"3779","S2AZ00455","BORDES, SHERRISE","W",2022,"S","AZ",NA,""
"3780","S2AZ00463","BULLOCK, CHRISTOPHER","W",2022,"S","AZ",NA,""
"3781","S2AZ00471","MCLEAN, TY JR.","W",2022,"S","AZ",NA,""
"3782","S2AZ00489","RODRIGUEZ, ROXANNE","W",2022,"S","AZ",NA,""
"3783","S2AZ00497","SMELTZER, TODD","W",2022,"S","AZ",NA,""
"3784","S2AZ00505","TAYLOR, WILLIAM ""WILL""","W",2022,"S","AZ",NA,""
"3785","S2CA00591","CARROLL, JERRY LEON","OTH",2022,"S","CA",0,"C00277525"
"3786","S2CA00849","GUTIERREZ, PAUL ANTHONY","REP",2022,"S","CA",0,""
"3787","S2CA00856","WILLIAMS, BRANT JOHN-MICHAEL","IND",2022,"S","CA",0,"C00694737"
"3788","S2CA00864","WHITNEY, ELLERTON PRATT MARK MR. III","LIB",2022,"S","CA",0,"C00744870"
"3789","S2CA00872","LIEW, SARAH DR.","REP",2022,"S","CA",0,"C00721787"
"3790","S2CA00880","LIU, PETER Y","REP",2022,"S","CA",0,"C00753616"
"3791","S2CA00898","LUCERO, ROBERT GEORGE MR JR","REP",2022,"S","CA",0,"C00754796"
"3792","S2CA00906","URBINA, ERIK","REP",2022,"S","CA",0,""
"3793","S2CA00914","THACH, MARY","NNE",2022,"S","CA",0,""
"3794","S2CA00922","KEIVAULQE AUTIAMEINEIRE, FEPBRINA ESTRELVIA","OTH",2022,"S","CA",0,"C00762179"
"3795","S2CA00930","HERLE, DHRUVA","DEM",2022,"S","CA",0,""
"3796","S2CA00948","ZHOU, LIJUN (LILY)","REP",2022,"S","CA",0,"C00764266"
"3797","S2CA00955","PADILLA, ALEX","DEM",2022,"S","CA",0,"C00765164"
"3798","S2CA00963","AINSWORTH, BRIAN KEVIN","REP",2022,"S","CA",0,"C00769042"
"3799","S2CA00971","TAYLOR, PAUL A MR","REP",2022,"S","CA",0,"C00769075"
"3800","S2CA00989","INGRAM, DENARD TYRONE","DEM",2022,"S","CA",0,"C00770271"
"3801","S2CA00997","GIRARD, YVONNE RENEE","REP",2022,"S","CA",0,"C00772111"
"3802","S2CA01003","HENG, ELIZABETH","REP",2022,"S","CA",0,"C00771824"
"3803","S2CA01029","TAYLOR, ERNEST JUNIOR","DEM",2022,"S","CA",0,"C00774133"
"3804","S2CA01037","KHENSON, MAX","DEM",2022,"S","CA",0,""
"3805","S2CA01052","PIRJADA, OBAIDUL HUQ","DEM",2022,"S","CA",0,"C00784850"
"3806","S2CA01060","MEUSER, MARK","REP",2022,"S","CA",0,"C00785733"
"3807","S2CA01078","CONN, JAMES HENRY","GRE",2022,"S","CA",0,"C00789255"
"3808","S2CA01094","WILLIAMS, CORDIE LEE DR.","REP",2022,"S","CA",0,"C00791509"
"3809","S2CA01102","TEMURI, PRINCE MUHAMMAD ALI HH","UPP",2022,"S","CA",0,""
"3810","S2CA01110","SMITH, CHARLES E","REP",2022,"S","CA",0,"C00795096"
"3811","S2CA01144","LIEW, SARAH","REP",2022,"S","CA",0,""
"3812","S2CA01169","RATLIFF, IRENE","NOP",2022,"S","CA",0,""
"3813","S2CA01177","HOLLETT-BILLINGSLEY, CHLOE","DEM",2022,"S","CA",0,""
"3814","S2CA01185","HALL, MYRON LOUIS DR.","REP",2022,"S","CA",0,"C00801654"
"3815","S2CA01193","THEODORE, CHRIS MARK MR.","DEM",2022,"S","CA",0,"C00776633"
"3816","S2CA01219","ARNOLD, MARIE ENCAR","DEM",2022,"S","CA",0,"C00804468"
"3817","S2CA01227","ARNOLD, MARIE ENCAR A","DEM",2022,"S","CA",0,"C00804468"
"3818","S2CA01250","ELIST, JON","REP",2022,"S","CA",0,"C00805994"
"3819","S2CA01268","REYNOLDS, TODD","DEM",2022,"S","CA",0,"C00807461"
"3820","S2CA01276","URSICH, TIMOTHY J DR","DEM",2022,"S","CA",0,"C00808477"
"3821","S2CA01284","O'DOWD, DAN","DEM",2022,"S","CA",0,"C00809665"
"3822","S2CA01292","LOVE, BARRY PAUL","REP",2022,"S","CA",0,""
"3823","S2CA01300","PETRIS, ENRIQUE","REP",2022,"S","CA",NA,""
"3824","S2CA01318","TAPIA, CARLOS GUILLERMO","REP",2022,"S","CA",NA,"C00815944"
"3825","S2CA01326","ROTH, MARC ALEXANDER","NOP",2022,"S","CA",NA,""
"3826","S2CA01334","RUZON, MARK A","NOP",2022,"S","CA",NA,""
"3827","S2CO00159","HENRY, JULI","REP",2022,"S","CO",0,"C00772707"
"3828","S2CO00167","YU, PETER","REP",2022,"S","CO",0,"C00784751"
"3829","S2CO00175","AADLAND, ERIK","REP",2022,"S","CO",0,"C00781492"
"3830","S2CO00191","BRESLIN, KAREN","DEM",2022,"S","CO",0,"C00784116"
"3831","S2CO00209","BREMER, ELI","REP",2022,"S","CO",0,"C00786723"
"3832","S2CO00217","TREVI?O, AARON DAVID","NPA",2022,"S","CO",0,""
"3833","S2CO00225","CAMPANA, GINO","REP",2022,"S","CO",0,"C00790279"
"3834","S2CO00233","HANKS, RON","REP",2022,"S","CO",0,"C00790402"
"3835","S2CO00241","O'DEA, JOSEPH MATTHEW","REP",2022,"S","CO",0,"C00791186"
"3836","S2CO00258","FLORA, DEBORAH","REP",2022,"S","CO",0,"C00791533"
"3837","S2CO00274","MOORE, GREGORY JOHN DR.","REP",2022,"S","CO",0,"C00800466"
"3838","S2CO00282","HENDRICKS, DANIEL","REP",2022,"S","CO",0,"C00809764"
"3839","S2CO00308","ATWOOD, FRANK FISHER","OTH",2022,"S","CO",0,""
"3840","S2CO00316","PEOTTER, BRIAN","LIB",2022,"S","CO",NA,""
"3841","S2CO00324","COLE, TJ","OTH",2022,"S","CO",NA,""
"3842","S2CO00332","HARVEY, TOM","W",2022,"S","CO",NA,""
"3843","S2CO00340","MESSMAN, ROBERT","W",2022,"S","CO",NA,""
"3844","S2CO00357","ROCK, JOANNE","W",2022,"S","CO",NA,""
"3845","S2CO00365","RUTLEDGE, JOHN CARLETON","W",2022,"S","CO",NA,""
"3846","S2CT00256","HYDE, ROBERT FINLEY","REP",2022,"S","CT",0,"C00762559"
"3847","S2CT00264","FLYNN, JOHN J","REP",2022,"S","CT",0,"C00709964"
"3848","S2CT00272","LUMAJ, PJERIN (PETER)","REP",2022,"S","CT",0,"C00795559"
"3849","S2CT00280","NARWHAL, DEXTER","IND",2022,"S","CT",0,""
"3850","S2CT00306","KLARIDES, THEMIS","REP",2022,"S","CT",0,"C00804120"
"3851","S2CT00314","LEVY, LEORA","REP",2022,"S","CT",0,"C00804377"
"3852","S2CT00322","CONNORS, NICHOLAS","REP",2022,"S","CT",0,"C00808956"
"3853","S2CT00330","HYDUCHAK, ANDREW","NNE",2022,"S","CT",0,"C00812552"
"3854","S2CT00348","TALMADGE, KRISTI L","UN",2022,"S","CT",0,"C00817429"
"3855","S2CT00355","ANDERSON, JOHN","W",2022,"S","CT",NA,""
"3856","S2FL00425","GRANDA, GRACE","UNK",2022,"S","FL",0,""
"3857","S2FL00433","BARBERENA, CARLOS JOSE","NPA",2022,"S","FL",0,"C00726125"
"3858","S2FL00441","LAROSE, JOSUE","DEM",2022,"S","FL",0,"C00748749"
"3859","S2FL00458","ELLISON, ALLEN","DEM",2022,"S","FL",0,"C00574236"
"3860","S2FL00466","WEIL, JOSHUA JOSEPH","DEM",2022,"S","FL",0,"C00764449"
"3861","S2FL00474","LOUBRIEL, JAKE PHILIP","REP",2022,"S","FL",0,"C00766279"
"3862","S2FL00482","ABUD, EDWARD","DEM",2022,"S","FL",0,"C00766535"
"3863","S2FL00490","MIGUEL, LUIS","REP",2022,"S","FL",0,"C00768002"
"3864","S2FL00508","GRANT, STEVEN B","NPA",2022,"S","FL",0,"C00771261"
"3865","S2FL00516","HOLIC, JASON KYLE","NNE",2022,"S","FL",0,"C00771337"
"3866","S2FL00524","WALLS-WINDHAUSER, M. ANGELA","REP",2022,"S","FL",0,"C00771287"
"3867","S2FL00540","BENNETT, SHANTELE RENEE N/A","UN",2022,"S","FL",0,""
"3868","S2FL00557","DRIGGERS, CALVIN JOB","REP",2022,"S","FL",0,"C00774265"
"3869","S2FL00581","GRAYSON, ALAN MARK","DEM",2022,"S","FL",0,"C00424713"
"3870","S2FL00599","MILLER, ERVAN KATARI","REP",2022,"S","FL",0,"C00726547"
"3871","S2FL00607","PASTRANA, ALLEK","DEM",2022,"S","FL",0,"C00779017"
"3872","S2FL00615","MISIGOY, DENNIS","LIB",2022,"S","FL",0,"C00739979"
"3873","S2FL00623","SANCHEZ, WILLIAM","DEM",2022,"S","FL",0,"C00765750"
"3874","S2FL00631","DEMINGS, VAL","DEM",2022,"S","FL",0,"C00590489"
"3875","S2FL00649","RUSSELL, KEN","DEM",2022,"S","FL",0,""
"3876","S2FL00656","NGUYEN, QUOC TUAN MR.","NPA",2022,"S","FL",0,"C00782961"
"3877","S2FL00664","DEVINE, TIMOTHY MICHAEL","W",2022,"S","FL",0,""
"3878","S2FL00672","WATSON, COLEMAN","DEM",2022,"S","FL",0,"C00782839"
"3879","S2FL00680","FOX, ALBERT A MR JR","DEM",2022,"S","FL",0,"C00783845"
"3880","S2FL00698","SAIDE, AHMAD JR","NNE",2022,"S","FL",0,""
"3881","S2FL00706","DEPUY, KEVIN C GYSGT","REP",2022,"S","FL",0,"C00790113"
"3882","S2FL00714","EKPETE, ULOMA UMA DR.","W",2022,"S","FL",0,"C00815308"
"3883","S2FL00722","HERNANDEZ, SALOMON SR.","W",2022,"S","FL",0,""
"3884","S2FL00730","QUILES, MOSES J","NNE",2022,"S","FL",0,"C00815522"
"3885","S2FL00748","RUSH, BRIAN","DEM",2022,"S","FL",0,"C00817957"
"3886","S2FL00755","DE LA FUENTE, RICARDO","DEM",2022,"S","FL",0,"C00818419"
"3887","S2FL00771","GRAY, EDWARD A.","W",2022,"S","FL",NA,""
"3888","S2GA00167","WRIGHT MCDONALD, REECE SIR SIR","REP",2022,"S","GA",0,"C00774398"
"3889","S2GA00175","SADDLER, LATHAM","REP",2022,"S","GA",0,"C00776328"
"3890","S2GA00183","KING, KELVIN","REP",2022,"S","GA",0,"C00776476"
"3891","S2GA00191","NESTOR, JAMES EDWARD MR.","REP",2022,"S","GA",0,""
"3892","S2GA00209","BLACK, GARY","REP",2022,"S","GA",0,"C00781427"
"3893","S2GA00217","CRAIG, JARED B ESQ","REP",2022,"S","GA",0,"C00784611"
"3894","S2GA00225","WALKER, HERSCHEL MR.","REP",2022,"S","GA",0,"C00787853"
"3895","S2GA00233","JOHNSON, ERIC CHASE","IND",2022,"S","GA",0,"C00788901"
"3896","S2GA00241","LITCHFIELD, GEORGE E MR. II","CRV",2022,"S","GA",0,""
"3897","S2GA00258","LITCHFIELD, GEORGE E MR. II","CRV",2022,"S","GA",0,""
"3898","S2GA00266","CLARK, JOSHUA STEPHEN","REP",2022,"S","GA",0,"C00794370"
"3899","S2GA00274","CHASE, OLIVER","LIB",2022,"S","GA",0,"C00797910"
"3900","S2GA00282","MCCOLUMN, JONATHAN MR","REP",2022,"S","GA",0,"C00805721"
"3901","S2GA00308","JACKSON, ANNETTE JACKSON","W",2022,"S","GA",0,"C00823443"
"3902","S2HI00155","MCDERMOTT, ROBERT C","REP",2022,"S","HI",0,"C00800656"
"3903","S2HI00163","LAVONNE, ASIA","REP",2022,"S","HI",0,"C00803213"
"3904","S2HI00171","BONOAN, FEENA","LIB",2022,"S","HI",0,"C00808295"
"3905","S2HI00189","COLLINS, CHARLES AUGUSTINE MR","REP",2022,"S","HI",0,""
"3906","S2HI00197","DALHOUSE, TIMOTHY ALAN MR.","REP",2022,"S","HI",0,"C00816488"
"3907","S2HI00205","POHLMAN, EMMA JANE AVILA","GRE",2022,"S","HI",0,"C00817304"
"3908","S2HI00213","DECKER, DANIEL BURT MR IV","OTH",2022,"S","HI",0,"C00817494"
"3909","S2HI00221","CHRISTIAN, WALLYN","REP",2022,"S","HI",NA,"C00821520"
"3910","S2HI00239","BOND, STEVEN R.","REP",2022,"S","HI",NA,""
"3911","S2IA00131","CARLIN, JAMES M.","REP",2022,"S","IA",0,"C00769208"
"3912","S2IA00149","MUHLBAUER, DAVE MR.","DEM",2022,"S","IA",0,"C00780361"
"3913","S2IA00156","HURST, GLENN","DEM",2022,"S","IA",0,"C00784314"
"3914","S2IA00164","FINKENAUER, ABBY","DEM",2022,"S","IA",0,"C00785279"
"3915","S2IA00172","FRANKEN, MICHAEL T","DEM",2022,"S","IA",0,"C00791525"
"3916","S2IA00180","FOSTER, ANDREW JACKSON V","REP",2022,"S","IA",0,"C00803908"
"3917","S2IA00198","WELLS, MAURICE STEWART","REP",2022,"S","IA",0,""
"3918","S2ID00111","GILBERT, JEREMY JOSEPH","REP",2022,"S","ID",0,"C00768119"
"3919","S2ID00129","TROTTER, JAMES SCOTT","REP",2022,"S","ID",0,"C00791319"
"3920","S2ID00137","LITTLE, MIKE JAMES MR JR","REP",2022,"S","ID",0,"C00791418"
"3921","S2ID00145","CLEVELAND, SCOTT OH","UN",2022,"S","ID",0,"C00794800"
"3922","S2ID00152","NICHOLS, THEODORE NICHOLS","DEM",2022,"S","ID",0,"C00811596"
"3923","S2ID00160","BOURN, BRENDA","REP",2022,"S","ID",0,"C00805689"
"3924","S2ID00178","ROTH, DAVID JORDAN","DEM",2022,"S","ID",0,"C00808162"
"3925","S2ID00186","TURNBULL, RAMONT","REP",2022,"S","ID",0,"C00810226"
"3926","S2ID00194","PURSLEY, BENJAMIN","DEM",2022,"S","ID",0,"C00811125"
"3927","S2ID00202","SIERRA, CARTA REALE","LIB",2022,"S","ID",0,""
"3928","S2IL00143","SALINAS, ALLISON","REP",2022,"S","IL",0,"C00766436"
"3929","S2IL00150","ARVIEW, TIMOTHY C","REP",2022,"S","IL",0,"C00773978"
"3930","S2IL00168","CRUZ, ROBERT ROB","REP",2022,"S","IL",0,"C00776641"
